,x,y,z,yaw
0,-3.0524578560917623e-09,1.5466948161157526e-10,1.0146873876228213,4.3364837468937744e-05
1,2.632067079881467e-06,1.8293090907625824e-07,1.0146872841292407,4.278872498499016e-05
2,1.053327998659315e-05,7.306489197353105e-07,1.0146869739586684,4.0930527664365465e-05
3,2.3694354139623616e-05,1.6423932961135013e-06,1.0146864575771966,3.7790245507063656e-05
4,4.210905741633834e-05,2.917248632864087e-06,1.0146857354509178,3.3367878513084735e-05
5,6.577115769412363e-05,4.554299524638844e-06,1.0146848080459245,2.7663426682428707e-05
6,9.467442285038662e-05,6.5526305660880735e-06,1.0146836758283093,2.0676890015095565e-05
7,0.00012881262076255528,8.911326351860598e-06,1.0146823392641642,1.2408268511085308e-05
8,0.00016817951930807835,1.1629471476603766e-05,1.014680798819582,2.857562170397944e-06
9,0.00021276888636442547,1.470615053496344e-05,1.0146790549606548,-7.975229006966538e-06
10,0.000262574489809087,1.814044812158401e-05,1.0146771081534753,-2.0090105021008118e-05
11,0.00031759009751957426,2.1931448831108385e-05,1.0146749588641357,-3.34870658717268e-05
12,0.00037780947737341944,2.6078237258178012e-05,1.0146726075587287,-4.816611155912263e-05
13,0.00044322639724817523,3.0579897997432836e-05,1.0146700547033463,-6.412724208319556e-05
14,0.0005138346250214154,3.543551564351134e-05,1.0146673007640812,-8.137045744394557e-05
15,0.0005896279285707346,4.0644174791050536e-05,1.0146643462070257,-9.989575764137271e-05
16,0.0006706000757737482,4.6204960034685924e-05,1.0146611914982722,-0.00011970314267547697
17,0.0007567448345080925,5.2116955969051566e-05,1.0146578371039132,-0.00014079261254625833
18,0.0008480559726514244,5.837924718878005e-05,1.0146542834900412,-0.00016316416725371683
19,0.0009445272580814213,6.499091828850241e-05,1.0146505311227483,-0.00018681780679785241
20,0.001046152458675783,7.195105386284833e-05,1.0146465804681268,-0.0002117535311786651
21,0.001152925342312228,7.925873850644592e-05,1.0146424319922698,-0.00023797134039615496
22,0.0012648396768684966,8.691305681392178e-05,1.014638086161269,-0.00026547123445032177
23,0.001381889230222351,9.491309337990119e-05,1.014633543441217,-0.0002942532133411659
24,0.0015040677702515724,0.00010325793279900779,1.0146288042982063,-0.000324317277068687
25,0.001631369064833963,0.00011194665966586379,1.0146238691983294,-0.0003556634256328852
26,0.001763786881847348,0.00012097835857509004,1.0146187386076782,-0.0003882916590337607
27,0.001901314989169571,0.0001303521141213057,1.0146134129923456,-0.0004222019772713132
28,0.0020439471546784965,0.0001400670108991286,1.0146078928184237,-0.00045739438034554273
29,0.0021916771462520118,0.00015012213350317502,1.014602178552005,-0.0004938688682564494
30,0.0023444987317680233,0.00016051656652805988,1.014596270659182,-0.0005316254410040332
31,0.0025024056791044585,0.00017124939456839643,1.0145901696060466,-0.0005706640985882941
32,0.0026653917561392675,0.00018231970221879672,1.0145838758586918,-0.0006109848410092322
33,0.0028334507307504176,0.00019372657407387098,1.0145773898832098,-0.0006525876682668474
34,0.0030065763708158996,0.0002054690947282282,1.0145707121456926,-0.0006954725803611395
35,0.0031847624442137255,0.00021754634877647587,1.0145638431122328,-0.0007396395772921089
36,0.003368002718821927,0.00022995742081321994,1.014556783248923,-0.0007850886590597555
37,0.003556290962518555,0.0002427013954330648,1.0145495330218555,-0.000831819825664079
38,0.0037496209431816855,0.0002557773572306136,1.0145420928971223,-0.0008798330771050796
39,0.003947986428689412,0.00026918439080046794,1.0145344633408162,-0.0009291284133827577
40,0.0041513811869198485,0.0002829215807372276,1.0145266448190293,-0.0009797058344971125
41,0.0043597989857511316,0.0002969880116354914,1.0145186377978541,-0.0010315653404481444
42,0.0045732335930614215,0.0003113827680898566,1.0145104427433829,-0.001084706931235854
43,0.004791678776728889,0.00032610493469491833,1.014502060121708,-0.00113913060686024
44,0.005015128304631737,0.0003411535960452711,1.014493490398922,-0.001194836367321303
